id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, Real Madrid C.F., 0.358693
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, Ibrahim Babangida, 0.357693
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, Lionel Messi, 0.35612
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, Olusegun Obasanjo, 0.332721
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, Yoruba language, 0.332028
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, Ebonyi State, 0.331815
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, Ballon d'Or, 0.329873
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, President of Nigeria, 0.322249
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, Sani Abacha, 0.30708
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, Oyo Empire, 0.306283
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, Anambra State, 0.281621
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, West Africa, 0.276758
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, Igbo language, 0.272395
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, Ibadan, 0.253233
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, 2009 UEFA Champions League Final, 0.252954
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, Ife, 0.247143
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, Military of Nigeria, 0.24633
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, Manchester United F.C., 0.24595
 RgdYdfmZWGh5tbH8w6rgn6LLadlgdvuVMAbf390ZqxSOfmV8OkGlmUYCT4lVitBw, 2016, 1, Ugwuanyi  Ekweremadu for ESUT 32 years alumni anniversary, GB, 2017-10-24T00:16:18Z, sunnewsonline.com, -0.0753456, FC Barcelona season 2008–09, 0.241201
 atT21zPpD0r2mutC39YvcCQKITdpDBcocdnz28yv0FCRTs-5UlNngiaqPARo0PaA, 2016, 1, Workout Plans : Fitness & Training Motivation Music 2015 - TrendFlix.com - Your daily dose of video trends - Handpicked Videostars & Playlists, FR, 2017-10-24T02:02:00Z, trendflix.com, 0.61609, Exercise, 0.93318
 atT21zPpD0r2mutC39YvcCQKITdpDBcocdnz28yv0FCRTs-5UlNngiaqPARo0PaA, 2016, 1, Workout Plans : Fitness & Training Motivation Music 2015 - TrendFlix.com - Your daily dose of video trends - Handpicked Videostars & Playlists, FR, 2017-10-24T02:02:00Z, trendflix.com, 0.61609, Twitter, 0.67548
 atT21zPpD0r2mutC39YvcCQKITdpDBcocdnz28yv0FCRTs-5UlNngiaqPARo0PaA, 2016, 1, Workout Plans : Fitness & Training Motivation Music 2015 - TrendFlix.com - Your daily dose of video trends - Handpicked Videostars & Playlists, FR, 2017-10-24T02:02:00Z, trendflix.com, 0.61609, Social network service, 0.6318
 atT21zPpD0r2mutC39YvcCQKITdpDBcocdnz28yv0FCRTs-5UlNngiaqPARo0PaA, 2016, 1, Workout Plans : Fitness & Training Motivation Music 2015 - TrendFlix.com - Your daily dose of video trends - Handpicked Videostars & Playlists, FR, 2017-10-24T02:02:00Z, trendflix.com, 0.61609, 2016, 0.630355
 QJle6O0ibwjv3_fm0QY2bBtLYr14Kzad_F3uJ42u9WZGvr5B6NYLBG8wkN1j4Etx, 2016, 1, EBOS : Appendix 3Y, FR, 2017-10-24T01:16:35Z, 4-traders.com, 0.133455, Stock, 0.942997
 QJle6O0ibwjv3_fm0QY2bBtLYr14Kzad_F3uJ42u9WZGvr5B6NYLBG8wkN1j4Etx, 2016, 1, EBOS : Appendix 3Y, FR, 2017-10-24T01:16:35Z, 4-traders.com, 0.133455, Dividend reinvestment plan, 0.865732
 QJle6O0ibwjv3_fm0QY2bBtLYr14Kzad_F3uJ42u9WZGvr5B6NYLBG8wkN1j4Etx, 2016, 1, EBOS : Appendix 3Y, FR, 2017-10-24T01:16:35Z, 4-traders.com, 0.133455, 2016, 0.773185
 QJle6O0ibwjv3_fm0QY2bBtLYr14Kzad_F3uJ42u9WZGvr5B6NYLBG8wkN1j4Etx, 2016, 1, EBOS : Appendix 3Y, FR, 2017-10-24T01:16:35Z, 4-traders.com, 0.133455, Contract, 0.711611
 QJle6O0ibwjv3_fm0QY2bBtLYr14Kzad_F3uJ42u9WZGvr5B6NYLBG8wkN1j4Etx, 2016, 1, EBOS : Appendix 3Y, FR, 2017-10-24T01:16:35Z, 4-traders.com, 0.133455, Dividend, 0.703481
 QJle6O0ibwjv3_fm0QY2bBtLYr14Kzad_F3uJ42u9WZGvr5B6NYLBG8wkN1j4Etx, 2016, 1, EBOS : Appendix 3Y, FR, 2017-10-24T01:16:35Z, 4-traders.com, 0.133455, Stock market, 0.690002
 QJle6O0ibwjv3_fm0QY2bBtLYr14Kzad_F3uJ42u9WZGvr5B6NYLBG8wkN1j4Etx, 2016, 1, EBOS : Appendix 3Y, FR, 2017-10-24T01:16:35Z, 4-traders.com, 0.133455, Definition, 0.526496
 QJle6O0ibwjv3_fm0QY2bBtLYr14Kzad_F3uJ42u9WZGvr5B6NYLBG8wkN1j4Etx, 2016, 1, EBOS : Appendix 3Y, FR, 2017-10-24T01:16:35Z, 4-traders.com, 0.133455, The Director, 0.5196
 QJle6O0ibwjv3_fm0QY2bBtLYr14Kzad_F3uJ42u9WZGvr5B6NYLBG8wkN1j4Etx, 2016, 1, EBOS : Appendix 3Y, FR, 2017-10-24T01:16:35Z, 4-traders.com, 0.133455, 2017, 0.495008
 QJle6O0ibwjv3_fm0QY2bBtLYr14Kzad_F3uJ42u9WZGvr5B6NYLBG8wkN1j4Etx, 2016, 1, EBOS : Appendix 3Y, FR, 2017-10-24T01:16:35Z, 4-traders.com, 0.133455, Entity, 0.483689
 QJle6O0ibwjv3_fm0QY2bBtLYr14Kzad_F3uJ42u9WZGvr5B6NYLBG8wkN1j4Etx, 2016, 1, EBOS : Appendix 3Y, FR, 2017-10-24T01:16:35Z, 4-traders.com, 0.133455, Dividends, 0.48298
 97zwxravQUUD86tWftMb_AOMt4ShJz2lLG38RRWQAld32XadJuyFVaoJen-1Vq2e, 2016, 1, Inaugural winners of Tony Subam Fellowship, DE, 2017-10-24T01:08:47Z, looppng.com, 0.865606, Papua New Guinea, 0.944003
 97zwxravQUUD86tWftMb_AOMt4ShJz2lLG38RRWQAld32XadJuyFVaoJen-1Vq2e, 2016, 1, Inaugural winners of Tony Subam Fellowship, DE, 2017-10-24T01:08:47Z, looppng.com, 0.865606, Music, 0.521005
 97zwxravQUUD86tWftMb_AOMt4ShJz2lLG38RRWQAld32XadJuyFVaoJen-1Vq2e, 2016, 1, Inaugural winners of Tony Subam Fellowship, DE, 2017-10-24T01:08:47Z, looppng.com, 0.865606, Man, 0.378764
 97zwxravQUUD86tWftMb_AOMt4ShJz2lLG38RRWQAld32XadJuyFVaoJen-1Vq2e, 2016, 1, Inaugural winners of Tony Subam Fellowship, DE, 2017-10-24T01:08:47Z, looppng.com, 0.865606, Sepik, 0.377823
 97zwxravQUUD86tWftMb_AOMt4ShJz2lLG38RRWQAld32XadJuyFVaoJen-1Vq2e, 2016, 1, Inaugural winners of Tony Subam Fellowship, DE, 2017-10-24T01:08:47Z, looppng.com, 0.865606, Initiation, 0.333748
 97zwxravQUUD86tWftMb_AOMt4ShJz2lLG38RRWQAld32XadJuyFVaoJen-1Vq2e, 2016, 1, Inaugural winners of Tony Subam Fellowship, DE, 2017-10-24T01:08:47Z, looppng.com, 0.865606, Indonesia, 0.326864
 97zwxravQUUD86tWftMb_AOMt4ShJz2lLG38RRWQAld32XadJuyFVaoJen-1Vq2e, 2016, 1, Inaugural winners of Tony Subam Fellowship, DE, 2017-10-24T01:08:47Z, looppng.com, 0.865606, New Guinea, 0.308128
 97zwxravQUUD86tWftMb_AOMt4ShJz2lLG38RRWQAld32XadJuyFVaoJen-1Vq2e, 2016, 1, Inaugural winners of Tony Subam Fellowship, DE, 2017-10-24T01:08:47Z, looppng.com, 0.865606, 2016, 0.30571
 97zwxravQUUD86tWftMb_AOMt4ShJz2lLG38RRWQAld32XadJuyFVaoJen-1Vq2e, 2016, 1, Inaugural winners of Tony Subam Fellowship, DE, 2017-10-24T01:08:47Z, looppng.com, 0.865606, Tok Pisin, 0.300612
 97zwxravQUUD86tWftMb_AOMt4ShJz2lLG38RRWQAld32XadJuyFVaoJen-1Vq2e, 2016, 1, Inaugural winners of Tony Subam Fellowship, DE, 2017-10-24T01:08:47Z, looppng.com, 0.865606, Haus Tambaran, 0.297552
 97zwxravQUUD86tWftMb_AOMt4ShJz2lLG38RRWQAld32XadJuyFVaoJen-1Vq2e, 2016, 1, Inaugural winners of Tony Subam Fellowship, DE, 2017-10-24T01:08:47Z, looppng.com, 0.865606, Papuan languages, 0.292853
 97zwxravQUUD86tWftMb_AOMt4ShJz2lLG38RRWQAld32XadJuyFVaoJen-1Vq2e, 2016, 1, Inaugural winners of Tony Subam Fellowship, DE, 2017-10-24T01:08:47Z, looppng.com, 0.865606, Extended play, 0.286128
 97zwxravQUUD86tWftMb_AOMt4ShJz2lLG38RRWQAld32XadJuyFVaoJen-1Vq2e, 2016, 1, Inaugural winners of Tony Subam Fellowship, DE, 2017-10-24T01:08:47Z, looppng.com, 0.865606, Ramu, 0.27945
 97zwxravQUUD86tWftMb_AOMt4ShJz2lLG38RRWQAld32XadJuyFVaoJen-1Vq2e, 2016, 1, Inaugural winners of Tony Subam Fellowship, DE, 2017-10-24T01:08:47Z, looppng.com, 0.865606, Leap year starting on Friday, 0.27811
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Aluminium, 0.960014
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Oxygen, 0.895785
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Aluminium oxide, 0.826241
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Sapphire, 0.777654
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Corundum, 0.733944
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Diethyl ether, 0.722154
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Supply and demand, 0.689115
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Sydney, 0.681205
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Chromium, 0.653309
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Metal, 0.616817
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Liquid-liquid extraction, 0.567864
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Ruby, 0.515679
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Asia-Pacific, 0.515345
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Rio Tinto Group, 0.513859
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Aluminium hydroxide, 0.513492
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Australian Securities Exchange, 0.495793
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Oxide, 0.4783
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Nickel, 0.47481
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, 2016, 0.472994
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Cobalt, 0.461804
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Advanced Stream Redirector, 0.458782
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Copper, 0.452466
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Benzene, 0.452455
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Contract for difference, 0.451105
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Kilogram, 0.451092
 BjEDT19AmUDlXzsHYVSt9WnmQCcFcWpeQErLsByu8aAY799KUA1qn3_Md7HgUtGh, 2016, 1, Collerina Cobalt : Outstanding Aluminium Solvent Extraction Test Work Results, FR, 2017-10-24T00:21:56Z, 4-traders.com, 0.738415, Greg Howe, 0.450328
 AnI3agw2wXevgf71Z5JW_kSo5oS2ytARzOU1YA1dCGNHDZYlb4E9ZwaxYdLiHoFE, 2016, 1, US considers sanctions against Myanmar over Rohingya abuses, DE, 2017-10-24T06:39:47Z, dw.com, -0.332135, Burma, 0.972693
 AnI3agw2wXevgf71Z5JW_kSo5oS2ytARzOU1YA1dCGNHDZYlb4E9ZwaxYdLiHoFE, 2016, 1, US considers sanctions against Myanmar over Rohingya abuses, DE, 2017-10-24T06:39:47Z, dw.com, -0.332135, Bangladesh, 0.644229
 AnI3agw2wXevgf71Z5JW_kSo5oS2ytARzOU1YA1dCGNHDZYlb4E9ZwaxYdLiHoFE, 2016, 1, US considers sanctions against Myanmar over Rohingya abuses, DE, 2017-10-24T06:39:47Z, dw.com, -0.332135, Rakhine State, 0.61814
 AnI3agw2wXevgf71Z5JW_kSo5oS2ytARzOU1YA1dCGNHDZYlb4E9ZwaxYdLiHoFE, 2016, 1, US considers sanctions against Myanmar over Rohingya abuses, DE, 2017-10-24T06:39:47Z, dw.com, -0.332135, Rohingya people, 0.501992
 AnI3agw2wXevgf71Z5JW_kSo5oS2ytARzOU1YA1dCGNHDZYlb4E9ZwaxYdLiHoFE, 2016, 1, US considers sanctions against Myanmar over Rohingya abuses, DE, 2017-10-24T06:39:47Z, dw.com, -0.332135, Human rights in Burma, 0.465785
 AnI3agw2wXevgf71Z5JW_kSo5oS2ytARzOU1YA1dCGNHDZYlb4E9ZwaxYdLiHoFE, 2016, 1, US considers sanctions against Myanmar over Rohingya abuses, DE, 2017-10-24T06:39:47Z, dw.com, -0.332135, 2016, 0.401318
 AnI3agw2wXevgf71Z5JW_kSo5oS2ytARzOU1YA1dCGNHDZYlb4E9ZwaxYdLiHoFE, 2016, 1, US considers sanctions against Myanmar over Rohingya abuses, DE, 2017-10-24T06:39:47Z, dw.com, -0.332135, Pledge, 0.382945
 AnI3agw2wXevgf71Z5JW_kSo5oS2ytARzOU1YA1dCGNHDZYlb4E9ZwaxYdLiHoFE, 2016, 1, US considers sanctions against Myanmar over Rohingya abuses, DE, 2017-10-24T06:39:47Z, dw.com, -0.332135, Refugee, 0.359015
 AnI3agw2wXevgf71Z5JW_kSo5oS2ytARzOU1YA1dCGNHDZYlb4E9ZwaxYdLiHoFE, 2016, 1, US considers sanctions against Myanmar over Rohingya abuses, DE, 2017-10-24T06:39:47Z, dw.com, -0.332135, Politics of Bangladesh, 0.340877
 AnI3agw2wXevgf71Z5JW_kSo5oS2ytARzOU1YA1dCGNHDZYlb4E9ZwaxYdLiHoFE, 2016, 1, US considers sanctions against Myanmar over Rohingya abuses, DE, 2017-10-24T06:39:47Z, dw.com, -0.332135, Human rights, 0.329482
 AnI3agw2wXevgf71Z5JW_kSo5oS2ytARzOU1YA1dCGNHDZYlb4E9ZwaxYdLiHoFE, 2016, 1, US considers sanctions against Myanmar over Rohingya abuses, DE, 2017-10-24T06:39:47Z, dw.com, -0.332135, Chittagong, 0.321738
 AnI3agw2wXevgf71Z5JW_kSo5oS2ytARzOU1YA1dCGNHDZYlb4E9ZwaxYdLiHoFE, 2016, 1, US considers sanctions against Myanmar over Rohingya abuses, DE, 2017-10-24T06:39:47Z, dw.com, -0.332135, Buddhism, 0.305375
 AnI3agw2wXevgf71Z5JW_kSo5oS2ytARzOU1YA1dCGNHDZYlb4E9ZwaxYdLiHoFE, 2016, 1, US considers sanctions against Myanmar over Rohingya abuses, DE, 2017-10-24T06:39:47Z, dw.com, -0.332135, Bengali people, 0.286711
 AnI3agw2wXevgf71Z5JW_kSo5oS2ytARzOU1YA1dCGNHDZYlb4E9ZwaxYdLiHoFE, 2016, 1, US considers sanctions against Myanmar over Rohingya abuses, DE, 2017-10-24T06:39:47Z, dw.com, -0.332135, Cox's Bazar, 0.28073
 AnI3agw2wXevgf71Z5JW_kSo5oS2ytARzOU1YA1dCGNHDZYlb4E9ZwaxYdLiHoFE, 2016, 1, US considers sanctions against Myanmar over Rohingya abuses, DE, 2017-10-24T06:39:47Z, dw.com, -0.332135, Heather Nauert, 0.271273
 gC-njHN9zK25WRzNX037aL3vy2i7F6trZrvcnmlilGlVv4Xw8AEWKcDy1wRZ0Ydt, 2016, 1, Anglo American Platinum : Production Report for the third quarter ended 30 September 2017 | 4-Traders, FR, 2017-10-24T06:32:07Z, 4-traders.com, -0.101241, Platinum, 0.941707
 gC-njHN9zK25WRzNX037aL3vy2i7F6trZrvcnmlilGlVv4Xw8AEWKcDy1wRZ0Ydt, 2016, 1, Anglo American Platinum : Production Report for the third quarter ended 30 September 2017 | 4-Traders, FR, 2017-10-24T06:32:07Z, 4-traders.com, -0.101241, Metal, 0.897995
 gC-njHN9zK25WRzNX037aL3vy2i7F6trZrvcnmlilGlVv4Xw8AEWKcDy1wRZ0Ydt, 2016, 1, Anglo American Platinum : Production Report for the third quarter ended 30 September 2017 | 4-Traders, FR, 2017-10-24T06:32:07Z, 4-traders.com, -0.101241, Platinum group, 0.89355
 gC-njHN9zK25WRzNX037aL3vy2i7F6trZrvcnmlilGlVv4Xw8AEWKcDy1wRZ0Ydt, 2016, 1, Anglo American Platinum : Production Report for the third quarter ended 30 September 2017 | 4-Traders, FR, 2017-10-24T06:32:07Z, 4-traders.com, -0.101241, 2016, 0.8923
 gC-njHN9zK25WRzNX037aL3vy2i7F6trZrvcnmlilGlVv4Xw8AEWKcDy1wRZ0Ydt, 2016, 1, Anglo American Platinum : Production Report for the third quarter ended 30 September 2017 | 4-Traders, FR, 2017-10-24T06:32:07Z, 4-traders.com, -0.101241, 2017, 0.8647
 gC-njHN9zK25WRzNX037aL3vy2i7F6trZrvcnmlilGlVv4Xw8AEWKcDy1wRZ0Ydt, 2016, 1, Anglo American Platinum : Production Report for the third quarter ended 30 September 2017 | 4-Traders, FR, 2017-10-24T06:32:07Z, 4-traders.com, -0.101241, Mining, 0.844232
 gC-njHN9zK25WRzNX037aL3vy2i7F6trZrvcnmlilGlVv4Xw8AEWKcDy1wRZ0Ydt, 2016, 1, Anglo American Platinum : Production Report for the third quarter ended 30 September 2017 | 4-Traders, FR, 2017-10-24T06:32:07Z, 4-traders.com, -0.101241, Merensky Reef, 0.829695
 gC-njHN9zK25WRzNX037aL3vy2i7F6trZrvcnmlilGlVv4Xw8AEWKcDy1wRZ0Ydt, 2016, 1, Anglo American Platinum : Production Report for the third quarter ended 30 September 2017 | 4-Traders, FR, 2017-10-24T06:32:07Z, 4-traders.com, -0.101241, Palladium, 0.819847
