id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, World Trade Organization, 0.458672
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Republic of China, 0.411808
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, New Zealand, 0.397654
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Yuan Dynasty, 0.386292
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, International trade, 0.386081
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Central Asia, 0.373564
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Globalization, 0.370094
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Shanghai, 0.360383
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Qing Dynasty, 0.359158
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Hu Jintao, 0.356865
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Mongol Empire, 0.350708
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Communist Party of China, 0.338062
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Han Dynasty, 0.335817
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Tang Dynasty, 0.335283
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Beijing, 0.331711
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, East Asia, 0.321337
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Communist state, 0.32029
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Ming Dynasty, 0.317233
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, People's Daily, 0.315706
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Xi Jinping, 0.314075
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Macroeconomics, 0.312898
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Mesopotamia, 0.31094
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Trade, 0.306494
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Economic development, 0.305235
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Mao Zedong, 0.300595
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Economy, 0.298271
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Chinese Civil War, 0.296535
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Song Dynasty, 0.296346
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Mandarin Chinese, 0.290177
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Economies, 0.286917
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Overseas Chinese, 0.283716
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Manchu, 0.282496
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Civilization, 0.275834
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Han Chinese, 0.27365
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, China proper, 0.27356
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Zeng Qinghong, 0.272146
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Nanjing, 0.269658
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Consumer spending, 0.269474
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Standard Mandarin, 0.267092
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Economy of the People's Republic of China, 0.266616
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Communism, 0.264513
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Economic growth, 0.263388
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Tsinghua University, 0.257252
 lvFvL0zqf83_qfZnBo1SyboOaBO2R-O28gYhbvx7R7HE7SZdpOFOFRivUcIlSeWy, Economics, 1, China plays major role in global economic integration – New Zealand party leader, ZW, 2017-10-24T14:00:28Z, herald.co.zw, 0.727758, Vietnam, 0.257076
 0pWg79kKaT8xV5ZikxImG-3fzAHuD38MxsHiNP-eD7SclTJwSEx2SsdllaIqurOB, Economics, 1, Hotel Wardrobe Market Size  Share  Analysis  Industry Demand and Forecasts Report to 2017, CO, 2017-10-24T14:00:28Z, bizpr.us, 0.657084, Marketing, 0.979882
 0pWg79kKaT8xV5ZikxImG-3fzAHuD38MxsHiNP-eD7SclTJwSEx2SsdllaIqurOB, Economics, 1, Hotel Wardrobe Market Size  Share  Analysis  Industry Demand and Forecasts Report to 2017, CO, 2017-10-24T14:00:28Z, bizpr.us, 0.657084, Supply chain, 0.908007
 0pWg79kKaT8xV5ZikxImG-3fzAHuD38MxsHiNP-eD7SclTJwSEx2SsdllaIqurOB, Economics, 1, Hotel Wardrobe Market Size  Share  Analysis  Industry Demand and Forecasts Report to 2017, CO, 2017-10-24T14:00:28Z, bizpr.us, 0.657084, Supply chain management, 0.716222
 0pWg79kKaT8xV5ZikxImG-3fzAHuD38MxsHiNP-eD7SclTJwSEx2SsdllaIqurOB, Economics, 1, Hotel Wardrobe Market Size  Share  Analysis  Industry Demand and Forecasts Report to 2017, CO, 2017-10-24T14:00:28Z, bizpr.us, 0.657084, Value chain, 0.693339
 0pWg79kKaT8xV5ZikxImG-3fzAHuD38MxsHiNP-eD7SclTJwSEx2SsdllaIqurOB, Economics, 1, Hotel Wardrobe Market Size  Share  Analysis  Industry Demand and Forecasts Report to 2017, CO, 2017-10-24T14:00:28Z, bizpr.us, 0.657084, Economics, 0.682057
 0pWg79kKaT8xV5ZikxImG-3fzAHuD38MxsHiNP-eD7SclTJwSEx2SsdllaIqurOB, Economics, 1, Hotel Wardrobe Market Size  Share  Analysis  Industry Demand and Forecasts Report to 2017, CO, 2017-10-24T14:00:28Z, bizpr.us, 0.657084, Strategic management, 0.641972
 0pWg79kKaT8xV5ZikxImG-3fzAHuD38MxsHiNP-eD7SclTJwSEx2SsdllaIqurOB, Economics, 1, Hotel Wardrobe Market Size  Share  Analysis  Industry Demand and Forecasts Report to 2017, CO, 2017-10-24T14:00:28Z, bizpr.us, 0.657084, Region, 0.587747
 0pWg79kKaT8xV5ZikxImG-3fzAHuD38MxsHiNP-eD7SclTJwSEx2SsdllaIqurOB, Economics, 1, Hotel Wardrobe Market Size  Share  Analysis  Industry Demand and Forecasts Report to 2017, CO, 2017-10-24T14:00:28Z, bizpr.us, 0.657084, Supply and demand, 0.581965
 0pWg79kKaT8xV5ZikxImG-3fzAHuD38MxsHiNP-eD7SclTJwSEx2SsdllaIqurOB, Economics, 1, Hotel Wardrobe Market Size  Share  Analysis  Industry Demand and Forecasts Report to 2017, CO, 2017-10-24T14:00:28Z, bizpr.us, 0.657084, Good, 0.570766
 0pWg79kKaT8xV5ZikxImG-3fzAHuD38MxsHiNP-eD7SclTJwSEx2SsdllaIqurOB, Economics, 1, Hotel Wardrobe Market Size  Share  Analysis  Industry Demand and Forecasts Report to 2017, CO, 2017-10-24T14:00:28Z, bizpr.us, 0.657084, Hotel, 0.534
 0pWg79kKaT8xV5ZikxImG-3fzAHuD38MxsHiNP-eD7SclTJwSEx2SsdllaIqurOB, Economics, 1, Hotel Wardrobe Market Size  Share  Analysis  Industry Demand and Forecasts Report to 2017, CO, 2017-10-24T14:00:28Z, bizpr.us, 0.657084, Markets, 0.507017
 0pWg79kKaT8xV5ZikxImG-3fzAHuD38MxsHiNP-eD7SclTJwSEx2SsdllaIqurOB, Economics, 1, Hotel Wardrobe Market Size  Share  Analysis  Industry Demand and Forecasts Report to 2017, CO, 2017-10-24T14:00:28Z, bizpr.us, 0.657084, Abbas Kiarostami, 0.486
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Stock market, 0.981216
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, U.S. Securities and Exchange Commission, 0.977775
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Stock, 0.78502
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Stock exchange, 0.609417
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Securities Exchange Act of 1934, 0.511488
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Security, 0.492558
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Economy, 0.358896
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, National Stock Exchange of India, 0.348148
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, New York Stock Exchange, 0.347509
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Insider trading, 0.344901
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Securities Act of 1933, 0.339389
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, 2007, 0.319664
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Week-day names, 0.312903
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Stock exchanges, 0.296014
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Share, 0.290376
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Shareholder, 0.287319
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, NASDAQ, 0.283108
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Fiduciary, 0.278672
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Chicago Stock Exchange, 0.273542
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Initial public offering, 0.269309
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Business, 0.2687
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, 1984, 0.262324
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, 1978, 0.255988
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, United States Securities and Exchange Commission, 0.252181
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, 1944, 0.251761
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Johannesburg, 0.247822
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Governance, 0.247132
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Economics, 0.239337
 t4FrmIb7WlC9MhE1HWP-w-Ul8L-LhzKLmF7xjsLb0CJSFx3Y25d3QVJhkkW8RjEy, Economics, 1, NSE partially lifts suspension on Oando shares, NG, 2017-10-24T13:42:11Z, championnews.com.ng, 0.0989704, Philippine Stock Exchange, 0.237006
 _Sv2VY12Zl4cl6WEfhVWG5BZXp8Yzd_vKboisRfcGWyaSEzPUsPP3iY0HPqbQqWd, Economics, 1, Worldwide Round Nose Pliers Market Share  Size  Growth  Trends  Industry Analysis and Forecast 2025 By Acute Market Reports, CO, 2017-10-24T13:42:11Z, bizpr.us, 0.157192, Marketing, 0.987039
 _Sv2VY12Zl4cl6WEfhVWG5BZXp8Yzd_vKboisRfcGWyaSEzPUsPP3iY0HPqbQqWd, Economics, 1, Worldwide Round Nose Pliers Market Share  Size  Growth  Trends  Industry Analysis and Forecast 2025 By Acute Market Reports, CO, 2017-10-24T13:42:11Z, bizpr.us, 0.157192, Economics, 0.763837
 _Sv2VY12Zl4cl6WEfhVWG5BZXp8Yzd_vKboisRfcGWyaSEzPUsPP3iY0HPqbQqWd, Economics, 1, Worldwide Round Nose Pliers Market Share  Size  Growth  Trends  Industry Analysis and Forecast 2025 By Acute Market Reports, CO, 2017-10-24T13:42:11Z, bizpr.us, 0.157192, Market share analysis, 0.7018
 _Sv2VY12Zl4cl6WEfhVWG5BZXp8Yzd_vKboisRfcGWyaSEzPUsPP3iY0HPqbQqWd, Economics, 1, Worldwide Round Nose Pliers Market Share  Size  Growth  Trends  Industry Analysis and Forecast 2025 By Acute Market Reports, CO, 2017-10-24T13:42:11Z, bizpr.us, 0.157192, Competitor analysis, 0.685012
 _Sv2VY12Zl4cl6WEfhVWG5BZXp8Yzd_vKboisRfcGWyaSEzPUsPP3iY0HPqbQqWd, Economics, 1, Worldwide Round Nose Pliers Market Share  Size  Growth  Trends  Industry Analysis and Forecast 2025 By Acute Market Reports, CO, 2017-10-24T13:42:11Z, bizpr.us, 0.157192, Forecasting, 0.652946
 _Sv2VY12Zl4cl6WEfhVWG5BZXp8Yzd_vKboisRfcGWyaSEzPUsPP3iY0HPqbQqWd, Economics, 1, Worldwide Round Nose Pliers Market Share  Size  Growth  Trends  Industry Analysis and Forecast 2025 By Acute Market Reports, CO, 2017-10-24T13:42:11Z, bizpr.us, 0.157192, Estimation, 0.614469
 _Sv2VY12Zl4cl6WEfhVWG5BZXp8Yzd_vKboisRfcGWyaSEzPUsPP3iY0HPqbQqWd, Economics, 1, Worldwide Round Nose Pliers Market Share  Size  Growth  Trends  Industry Analysis and Forecast 2025 By Acute Market Reports, CO, 2017-10-24T13:42:11Z, bizpr.us, 0.157192, Strategic management, 0.599716
 _Sv2VY12Zl4cl6WEfhVWG5BZXp8Yzd_vKboisRfcGWyaSEzPUsPP3iY0HPqbQqWd, Economics, 1, Worldwide Round Nose Pliers Market Share  Size  Growth  Trends  Industry Analysis and Forecast 2025 By Acute Market Reports, CO, 2017-10-24T13:42:11Z, bizpr.us, 0.157192, Marketing research, 0.593245
 _Sv2VY12Zl4cl6WEfhVWG5BZXp8Yzd_vKboisRfcGWyaSEzPUsPP3iY0HPqbQqWd, Economics, 1, Worldwide Round Nose Pliers Market Share  Size  Growth  Trends  Industry Analysis and Forecast 2025 By Acute Market Reports, CO, 2017-10-24T13:42:11Z, bizpr.us, 0.157192, Porter five forces analysis, 0.578809
 _Sv2VY12Zl4cl6WEfhVWG5BZXp8Yzd_vKboisRfcGWyaSEzPUsPP3iY0HPqbQqWd, Economics, 1, Worldwide Round Nose Pliers Market Share  Size  Growth  Trends  Industry Analysis and Forecast 2025 By Acute Market Reports, CO, 2017-10-24T13:42:11Z, bizpr.us, 0.157192, Needle-nose pliers, 0.54558
 _Sv2VY12Zl4cl6WEfhVWG5BZXp8Yzd_vKboisRfcGWyaSEzPUsPP3iY0HPqbQqWd, Economics, 1, Worldwide Round Nose Pliers Market Share  Size  Growth  Trends  Industry Analysis and Forecast 2025 By Acute Market Reports, CO, 2017-10-24T13:42:11Z, bizpr.us, 0.157192, Market share, 0.5355
