id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 jMh2XEOBhO79MN7Ja6Mh4pkBZzOmx40Ql1V8UEtp2SyYg_rOghBKNzBjM-K0nO_b, President of the United States, 1, Come spy the friendly skies, SG, 2017-10-24T04:27:42Z, ink.library.smu.edu.sg, -0.582148, Public administration, 0.605521
 jMh2XEOBhO79MN7Ja6Mh4pkBZzOmx40Ql1V8UEtp2SyYg_rOghBKNzBjM-K0nO_b, President of the United States, 1, Come spy the friendly skies, SG, 2017-10-24T04:27:42Z, ink.library.smu.edu.sg, -0.582148, Harry S. Truman, 0.595178
 jMh2XEOBhO79MN7Ja6Mh4pkBZzOmx40Ql1V8UEtp2SyYg_rOghBKNzBjM-K0nO_b, President of the United States, 1, Come spy the friendly skies, SG, 2017-10-24T04:27:42Z, ink.library.smu.edu.sg, -0.582148, United States presidential election  1952, 0.577619
 jMh2XEOBhO79MN7Ja6Mh4pkBZzOmx40Ql1V8UEtp2SyYg_rOghBKNzBjM-K0nO_b, President of the United States, 1, Come spy the friendly skies, SG, 2017-10-24T04:27:42Z, ink.library.smu.edu.sg, -0.582148, Oval Office, 0.519376
 jMh2XEOBhO79MN7Ja6Mh4pkBZzOmx40Ql1V8UEtp2SyYg_rOghBKNzBjM-K0nO_b, President of the United States, 1, Come spy the friendly skies, SG, 2017-10-24T04:27:42Z, ink.library.smu.edu.sg, -0.582148, Cold War, 0.51268
 jMh2XEOBhO79MN7Ja6Mh4pkBZzOmx40Ql1V8UEtp2SyYg_rOghBKNzBjM-K0nO_b, President of the United States, 1, Come spy the friendly skies, SG, 2017-10-24T04:27:42Z, ink.library.smu.edu.sg, -0.582148, Herbert Hoover, 0.509745
 jMh2XEOBhO79MN7Ja6Mh4pkBZzOmx40Ql1V8UEtp2SyYg_rOghBKNzBjM-K0nO_b, President of the United States, 1, Come spy the friendly skies, SG, 2017-10-24T04:27:42Z, ink.library.smu.edu.sg, -0.582148, Order of the Bath, 0.507761
 jMh2XEOBhO79MN7Ja6Mh4pkBZzOmx40Ql1V8UEtp2SyYg_rOghBKNzBjM-K0nO_b, President of the United States, 1, Come spy the friendly skies, SG, 2017-10-24T04:27:42Z, ink.library.smu.edu.sg, -0.582148, John F. Kennedy, 0.497536
 jMh2XEOBhO79MN7Ja6Mh4pkBZzOmx40Ql1V8UEtp2SyYg_rOghBKNzBjM-K0nO_b, President of the United States, 1, Come spy the friendly skies, SG, 2017-10-24T04:27:42Z, ink.library.smu.edu.sg, -0.582148, World War II, 0.479506
 jMh2XEOBhO79MN7Ja6Mh4pkBZzOmx40Ql1V8UEtp2SyYg_rOghBKNzBjM-K0nO_b, President of the United States, 1, Come spy the friendly skies, SG, 2017-10-24T04:27:42Z, ink.library.smu.edu.sg, -0.582148, Politics, 0.476272
 jMh2XEOBhO79MN7Ja6Mh4pkBZzOmx40Ql1V8UEtp2SyYg_rOghBKNzBjM-K0nO_b, President of the United States, 1, Come spy the friendly skies, SG, 2017-10-24T04:27:42Z, ink.library.smu.edu.sg, -0.582148, Camp David, 0.475468
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Sri Lanka, 0.969641
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Constitution, 0.880287
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Provincial council, 0.776995
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Devolution, 0.701098
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, United States Constitution, 0.687469
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Election, 0.66075
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Referendum, 0.650262
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Proposals, 0.646633
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Parliamentary procedure, 0.61672
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Separation of powers, 0.615367
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Proposal, 0.577563
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Tamil people, 0.557271
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Ampara District, 0.549594
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Voting system, 0.541833
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Constitutional monarchy, 0.536448
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Connacht GAA, 0.535523
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Sri Lankan Tamil people, 0.533826
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Gaelic games governing bodies, 0.529177
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Government, 0.517657
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Constituent assembly, 0.499116
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, President of the United States, 0.478352
 9Lvi7dCIa2dcNjpeON5PTrHX1uiygVkfKijvi5jFsk5IRtjP02AirRkPknWxf6Xu, President of the United States, 1, We fear Muslim representation will be reduced -Rauff Hakeem, LK, 2017-10-24T06:14:27Z, dailymirror.lk, -0.23215, Prime minister, 0.474315
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, North Korea, 0.954618
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Korean War, 0.841752
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, South Korea, 0.833146
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, United States, 0.8314
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Korea, 0.728782
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, United Nations Security Council, 0.689666
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Kim Il-sung, 0.686347
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Kim Jong-il, 0.683646
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Korean language, 0.672766
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Republic of China, 0.671874
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, People's Republic of China, 0.659432
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, World War II, 0.65151
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, President of the United States, 0.640988
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Russia, 0.629483
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Nuclear Non-Proliferation Treaty, 0.616984
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Korean Peninsula, 0.61064
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Bill Clinton, 0.596351
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, United Nations, 0.580268
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Pyongyang, 0.550269
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, East Asia, 0.547391
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Pacific Ocean, 0.523261
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Japan, 0.505977
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Sea of Japan, 0.500839
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Cold War, 0.485085
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Humid continental climate, 0.469115
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, North Korea and weapons of mass destruction, 0.460669
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Hangul, 0.460531
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Korean Demilitarized Zone, 0.444119
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Seoul, 0.406002
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, United Kingdom, 0.405453
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Divided regions, 0.404806
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Lee Hsien Loong, 0.398722
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Division of Korea, 0.393173
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Developed country, 0.39055
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Beijing, 0.386629
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Hanja, 0.378639
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, White House, 0.376104
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Syngman Rhee, 0.37525
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Vietnam War, 0.365063
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Mao Zedong, 0.363925
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Nuclear weapon, 0.353312
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Donald Trump, 0.349371
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Sunshine Policy, 0.347938
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Kim Jong-un, 0.347291
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Cheondoism, 0.346511
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Diplomacy, 0.345673
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, United Nations Security Council resolution, 0.345599
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Jimmy Carter, 0.343048
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Yellow Sea, 0.342407
 i_p6NOPlXmX88WbW5Dve1G5ZNDZ1PeKDgzcRvarJdv3QhAxpbWsylS4zAoXfUDq5, President of the United States, 1, Trump to press China on North Korea  trade on Beijing visit, SG, 2017-10-24T03:47:19Z, tribuneindia.com, -0.152175, Chinese character, 0.340286
 5TnI8VzJLVz10yTU1Wql8mamkPKOLJLvOBJLK7Y8cjn1kPLOrnkC3t4H2NqOuLgR, Economics, 1, Residential developers conscious on investment, TH, 2017-10-24T00:04:46Z, bangkokpost.com, 0.0617177, Investment, 0.948064
 5TnI8VzJLVz10yTU1Wql8mamkPKOLJLvOBJLK7Y8cjn1kPLOrnkC3t4H2NqOuLgR, Economics, 1, Residential developers conscious on investment, TH, 2017-10-24T00:04:46Z, bangkokpost.com, 0.0617177, Economy, 0.910429
 5TnI8VzJLVz10yTU1Wql8mamkPKOLJLvOBJLK7Y8cjn1kPLOrnkC3t4H2NqOuLgR, Economics, 1, Residential developers conscious on investment, TH, 2017-10-24T00:04:46Z, bangkokpost.com, 0.0617177, Economics, 0.897387
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Communist Party of India, 0.96587
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Narendra Modi, 0.940423
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Bharatiya Janata Party, 0.832011
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Government, 0.798216
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Management, 0.749979
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Organization, 0.697356
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Jammu and Kashmir, 0.686339
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, United Progressive Alliance, 0.635161
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Sitaram Yechury, 0.60981
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Indian National Congress, 0.544647
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Gujarat, 0.544062
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, India, 0.532338
