id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, Europe, 0.916027
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, International trade, 0.683895
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, Woking, 0.630482
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, British Empire, 0.610174
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, Manufacturing, 0.588695
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, McLaren Group, 0.58007
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, England, 0.577945
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, Canada, 0.570026
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, Ron Dennis, 0.556821
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, English language, 0.553069
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, United States, 0.55175
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, Pound sterling, 0.541461
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, Decolonization, 0.540589
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, British Isles, 0.538151
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, Caribbean, 0.53611
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, Northern Ireland, 0.532654
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, Isle of Man, 0.532119
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, North America, 0.531029
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, McLaren Automotive, 0.517065
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, White people, 0.473737
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, Plurality voting system, 0.4689
 LINQWCTsroOOfLOmIhtf-6a6TdF4PNEUxzuYh8YUqczxzcMAiwtqEGa7645xz9xY, United Kingdom, 1, Brexit not expected to affect premium British brands, NZ, 2017-10-24T03:22:08Z, wheeltalk.co.nz, -0.186968, Stay, 0.460129
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Australia, 0.968306
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Activism, 0.859633
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Australian Greens, 0.851003
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Bob Brown, 0.814107
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Protest, 0.800607
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Demonstration, 0.734767
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Law, 0.670368
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Tasmanian Greens, 0.640463
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Tasmania, 0.6189
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Riot, 0.576438
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Green politics, 0.565219
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Political philosophy, 0.515367
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Australian Senate, 0.502893
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Kerry Nettle, 0.501977
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Communication, 0.491342
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Thermodynamics, 0.487099
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Political science, 0.48365
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Commonwealth of Nations, 0.481083
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Fare strike, 0.470324
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Green party, 0.469608
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Politics, 0.46303
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, New South Wales, 0.452319
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Arrow, 0.437529
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, United Tasmania Group, 0.434638
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Protests, 0.429519
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, High Court of Justice, 0.426052
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Tiananmen Square protests of 1989, 0.425471
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Left-wing politics, 0.414421
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, United Kingdom, 0.414212
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Political spectrum, 0.410568
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Plato, 0.40986
 _GpjC1l1BuVdIJ5i2DJVeVM9-mHTs_YId_PxU7NOoiu0NYRysUgO6GuC9m8R8Id9, United Kingdom, 1, High court rules against Tasmanian anti protest laws, AU, 2017-10-24T00:21:56Z, abc.net.au, -0.577318, Civil disobedience, 0.409279
 JKj4c81ZWM8v-OJpmhvl9rVOPzJdO23HTgGq76A-apKjt0A2mW9nhKe4_GcO3XyR, United Kingdom, 1, Seniors benefit as Commonwealth Bank removes mortgage fee, AU, 2017-10-24T02:34:46Z, seniorsnews.com.au, 0.16255, Mortgage loan, 0.950897
 JKj4c81ZWM8v-OJpmhvl9rVOPzJdO23HTgGq76A-apKjt0A2mW9nhKe4_GcO3XyR, United Kingdom, 1, Seniors benefit as Commonwealth Bank removes mortgage fee, AU, 2017-10-24T02:34:46Z, seniorsnews.com.au, 0.16255, Interest, 0.903803
 JKj4c81ZWM8v-OJpmhvl9rVOPzJdO23HTgGq76A-apKjt0A2mW9nhKe4_GcO3XyR, United Kingdom, 1, Seniors benefit as Commonwealth Bank removes mortgage fee, AU, 2017-10-24T02:34:46Z, seniorsnews.com.au, 0.16255, Mortgage, 0.658749
 JKj4c81ZWM8v-OJpmhvl9rVOPzJdO23HTgGq76A-apKjt0A2mW9nhKe4_GcO3XyR, United Kingdom, 1, Seniors benefit as Commonwealth Bank removes mortgage fee, AU, 2017-10-24T02:34:46Z, seniorsnews.com.au, 0.16255, Predatory lending, 0.640243
 JKj4c81ZWM8v-OJpmhvl9rVOPzJdO23HTgGq76A-apKjt0A2mW9nhKe4_GcO3XyR, United Kingdom, 1, Seniors benefit as Commonwealth Bank removes mortgage fee, AU, 2017-10-24T02:34:46Z, seniorsnews.com.au, 0.16255, Loan, 0.613661
 JKj4c81ZWM8v-OJpmhvl9rVOPzJdO23HTgGq76A-apKjt0A2mW9nhKe4_GcO3XyR, United Kingdom, 1, Seniors benefit as Commonwealth Bank removes mortgage fee, AU, 2017-10-24T02:34:46Z, seniorsnews.com.au, 0.16255, Bond, 0.59147
 JKj4c81ZWM8v-OJpmhvl9rVOPzJdO23HTgGq76A-apKjt0A2mW9nhKe4_GcO3XyR, United Kingdom, 1, Seniors benefit as Commonwealth Bank removes mortgage fee, AU, 2017-10-24T02:34:46Z, seniorsnews.com.au, 0.16255, Debt, 0.587036
 JKj4c81ZWM8v-OJpmhvl9rVOPzJdO23HTgGq76A-apKjt0A2mW9nhKe4_GcO3XyR, United Kingdom, 1, Seniors benefit as Commonwealth Bank removes mortgage fee, AU, 2017-10-24T02:34:46Z, seniorsnews.com.au, 0.16255, United Kingdom, 0.583439
 JKj4c81ZWM8v-OJpmhvl9rVOPzJdO23HTgGq76A-apKjt0A2mW9nhKe4_GcO3XyR, United Kingdom, 1, Seniors benefit as Commonwealth Bank removes mortgage fee, AU, 2017-10-24T02:34:46Z, seniorsnews.com.au, 0.16255, Australia, 0.578334
 JKj4c81ZWM8v-OJpmhvl9rVOPzJdO23HTgGq76A-apKjt0A2mW9nhKe4_GcO3XyR, United Kingdom, 1, Seniors benefit as Commonwealth Bank removes mortgage fee, AU, 2017-10-24T02:34:46Z, seniorsnews.com.au, 0.16255, Old age, 0.560003
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, European Union, 0.96142
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, European Parliament, 0.730989
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, European Commission, 0.671154
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Treaty of Lisbon, 0.643201
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, President of the European Commission, 0.629046
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, European Council, 0.615019
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Council of the European Union, 0.546997
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Brussels, 0.519495
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Institutions of the European Union, 0.512271
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, European Economic Community, 0.483617
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Treaties of the European Union, 0.468263
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Efficient energy use, 0.45782
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Member of the European Parliament, 0.450235
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, European Coal and Steel Community, 0.445646
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Belgium, 0.444779
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, European People's Party, 0.410393
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Energy economics, 0.409622
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Enlargement of the European Union, 0.376067
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Energy, 0.37224
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Robert Schuman, 0.368916
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, World energy resources and consumption, 0.367084
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Merger Treaty, 0.365957
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Building engineering, 0.363465
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Daniel Cohn-Bendit, 0.356052
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, High Representative of the Union for Foreign Affairs and Security Policy, 0.340711
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Council of Europe, 0.338975
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Euro, 0.338942
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Energy conservation, 0.335068
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Common Foreign and Security Policy, 0.334995
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Citizenship of the European Union, 0.332497
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Barroso Commission, 0.332077
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Committees of the European Parliament, 0.324982
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Budget of the European Union, 0.321632
 Mf-C46FOn-R6oFT1qJWBcQrgIObHM6jdFuSTc5ZxkFagCmmWHIXwn78K2ybYImnI, United Kingdom, 1, What’s an efficient building? Nearly zero energy  according to EU, AU, 2017-10-24T01:23:35Z, thefifthestate.com.au, 0.53984, Sustainable energy, 0.320933
